postnr,poststed,kommune,NO 1,NO 2,NO 3,NO 4,NO 5
9541,ALTA,5403,0,0,0,629679068.696495,0
9545,LANGFJORDBOTN,5403,0,0,0,181393685.566994,0
9550,ØKSFJORD,5432,0,0,0,17942212.5957012,0
9552,ØKSFJORDEN,5432,0,0,0,169459396.869051,0
9580,BERGSFJORD,5432,0,0,0,331451149.118549,0
9582,NUVSVÅG,5432,0,0,0,310805802.516351,0
9583,LANGFJORDHAMN,5432,0,0,0,19822702.02845,0
9584,SØR-TVERRFJORD,5432,0,0,0,132649593.868946,0
9585,SANDLAND,5432,0,0,0,67052257.5584629,0
9586,LOPPA,5432,0,0,0,1093429716.60695,0
9587,SKAVNAKK,5432,0,0,0,70691138.8695967,0
9590,HASVIK,5433,0,0,0,729736699.546648,0
9593,BREIVIKBOTN,5433,0,0,0,692619020.590043,0
9595,SØRVÆR,5433,0,0,0,649078643.802143,0
9600,HAMMERFEST,5406,0,0,0,14218970.9942517,0
9601,HAMMERFEST,5406,0,0,0,14523607.3454987,0
9602,HAMMERFEST,5406,0,0,0,11789414.6961498,0
9603,HAMMERFEST,5406,0,0,0,41874741.1617491,0
9609,NORDRE SEILAND,5406,0,0,0,223947822.840597,0
9610,RYPEFJORD,5406,0,0,0,65170828.1695427,0
9612,FORSØL,5406,0,0,0,297794734.130501,0
9620,KVALSUND,5406,0,0,0,1640946633.61404,0
9624,REVSNESHAMN,5406,0,0,0,218086250.688752,0
9650,AKKARFJORD,5406,0,0,0,706626570.782696,0
9651,LANGSTRAND,5406,0,0,0,766560831.798761,0
9657,KÅRHAMN,5406,0,0,0,315445069.585828,0
9664,SANDØYBOTN,5406,0,0,0,164343849.026014,0
9670,TUFJORD,5434,0,0,0,422987165.126758,0
9672,INGØY,5434,0,0,0,370494454.622197,0
9690,HAVØYSUND,5434,0,0,0,531528653.145095,0
9692,MÅSØY,5434,0,0,0,663714370.032039,0
9700,LAKSELV,5436,0,0,0,1702067885.09487,0
9709,PORSANGMOEN,5436,0,0,0,201158709.0027,0
9710,INDRE BILLEFJORD,5436,0,0,0,1606471811.11572,0
9713,RUSSENES,5436,0,0,0,928000736.879355,0
9714,SNEFJORD,5434,0,0,0,986038359.376352,0
9715,KOKELV,5406,0,0,0,289251146.244906,0
9716,BØRSELV,5436,0,0,0,1172222127.02373,0
9717,VEIDNESKLUBBEN,5438,0,0,0,1019586037.41981,0
9722,SKOGANVARRE,5436,0,0,0,403603232.552599,0
9730,KARASJOK,5437,0,0,0,13857699.8631516,0
9731,KARASJOK,5437,0,0,0,2328280.98545054,0
9732,KARASJOK,5437,0,0,0,1621463024.52546,0
9733,KARASJOK,5437,0,0,0,314293688.564504,0
9734,KARASJOK,5437,0,0,0,820315292.70243,0
9736,KARASJOK,5437,0,0,0,1257189203.95635,0
9737,KARASJOK,5437,0,0,0,1438419357.93056,0
9740,LEBESBY,5438,0,0,0,1782312625.32041,0
9742,KUNES,5438,0,0,0,1483337554.3444,0
9750,HONNINGSVÅG,5435,0,0,0,44352198.289752,0
9760,NORDVÅGEN,5435,0,0,0,1136243605.44943,0
9762,KAMØYVÆR,5435,0,0,0,57535931.9733019,0
9763,SKARSVÅG,5435,0,0,0,339996652.502007,0
9764,NORDKAPP,5435,0,0,0,323898648.945299,0
9765,GJESVÆR,5435,0,0,0,401047604.547153,0
9766,SARNES,5435,0,0,0,155755573.282947,0
9768,REPVÅG,5435,0,0,0,555799093.639194,0
9770,MEHAMN,5439,0,0,0,475170051.361402,0
9771,SKJÅNES,5439,0,0,0,333468846.648796,0
9772,LANGFJORDNES,5439,0,0,0,76543733.2598505,0
9773,NERVEI,5439,0,0,0,549745997.708442,0
9775,GAMVIK,5439,0,0,0,897776427.461303,0
9782,DYFJORD,5438,0,0,0,135318150.630798,0
9790,KJØLLEFJORD,5438,0,0,0,934857696.45526,0
9800,VADSØ,5405,0,0,0,48340517.1859514,0
9801,VADSØ,5405,0,0,0,84655302.2279043,0
9802,VESTRE JAKOBSELV,5405,0,0,0,670732411.420435,0
9803,VADSØ,5405,0,0,0,50528301.2829506,0
9804,VADSØ,5405,0,0,0,1121243908.10744,0
9826,SIRMA,5441,0,0,0,1192495382.37053,0
9840,VARANGERBOTN,5442,0,0,0,1646846879.76491,0
9841,TANA,5441,0,0,0,1283187442.8053,0
9842,TANA,5441,0,0,0,903927492.977899,0
9843,TANA,5441,0,0,0,696915362.582234,0
9844,TANA,5441,0,0,0,278200761.250764,0
9845,TANA,5441,0,0,0,30228350.3324496,0
9900,KIRKENES,5444,0,0,0,3224533.19305116,0
9901,KIRKENES,5444,0,0,0,11615569.9155491,0
9910,BJØRNEVATN,5444,0,0,0,45947988.0029,0
9911,JARFJORD,5444,0,0,0,1467029983.21033,0
9912,HESSENG,5444,0,0,0,502350125.1596,0
9925,SVANVIK,5444,0,0,0,293687645.162734,0
9926,PASVIK,5444,0,0,0,1072158131.86544,0
9930,NEIDEN,5444,0,0,0,1479213677.42087,0
9935,BUGØYNES,5444,0,0,0,192520650.48625,0
9950,VARDØ,5404,0,0,0,593350633.574744,0
9960,KIBERG,5404,0,0,0,927490224.635296,0
9980,BERLEVÅG,5440,0,0,0,1737898758.12671,0
9982,KONGSFJORD,5440,0,0,0,126931238.771552,0
9990,BÅTSFJORD,5443,0,0,0,2053296733.66174,0
