postnr,nettselskap,prisomraade,intersection_area
5730,INDRE HORDALAND KRAFTNETT AS,NO 5,386728192.663482
5730,VONETT AS,NO 5,2212753.14693193
5734,INDRE HORDALAND KRAFTNETT AS,NO 5,67587569.8014005
5736,INDRE HORDALAND KRAFTNETT AS,NO 5,226761889.22367
5736,VONETT AS,NO 5,18238624.9770892
5736,KVAM ENERGI NETT AS,NO 5,24492.4990889885
5743,SYGNIR AS,NO 5,155892685.808036
5743,VONETT AS,NO 5,4144514.15793031
5745,SYGNIR AS,NO 5,897083730.884432
5745,VONETT AS,NO 5,2320.73072853711
5745,HALLINGDAL KRAFTNETT A/S,NO 5,1451.47765422117
5746,SYGNIR AS,NO 5,191430636.881328
5746,VONETT AS,NO 5,378.050972117624
5747,SYGNIR AS,NO 5,200965342.337123
5747,VONETT AS,NO 5,26480.5571768169
5750,ODDA ENERGI NETT AS,NO 2,273003753.218776
5750,INDRE HORDALAND KRAFTNETT AS,NO 5,80958.5871807297
5750,BKK NETT AS,NO 2,5192.805010747
5750,FAGNE AS,NO 2,2918.13002699614
5760,ODDA ENERGI NETT AS,NO 2,1026074321.62729
5760,INDRE HORDALAND KRAFTNETT AS,NO 5,2389.71889046056
5760,FAGNE AS,NO 2,216.645466023403
5760,RK NETT AS,NO 2,147.320178167887
5763,ODDA ENERGI NETT AS,NO 2,262071427.138469
5763,FAGNE AS,NO 2,5101.35695377133
5770,ODDA ENERGI NETT AS,NO 2,25327522.576517
5770,INDRE HORDALAND KRAFTNETT AS,NO 5,4388907.19502802
5773,INDRE HORDALAND KRAFTNETT AS,NO 5,411954454.381189
5773,ODDA ENERGI NETT AS,NO 2,141554839.376858
5776,INDRE HORDALAND KRAFTNETT AS,NO 5,120326273.48449
5776,ODDA ENERGI NETT AS,NO 2,6906.00350754809
5776,BKK NETT AS,NO 2,4464.27285634117
5777,INDRE HORDALAND KRAFTNETT AS,NO 5,41716696.8571527
5778,INDRE HORDALAND KRAFTNETT AS,NO 5,110675635.828231
5778,KVAM ENERGI NETT AS,NO 5,137128.472165655
5780,INDRE HORDALAND KRAFTNETT AS,NO 5,344339740.925391
5781,INDRE HORDALAND KRAFTNETT AS,NO 5,314405496.175793
5781,ODDA ENERGI NETT AS,NO 2,2738456.22482069
5783,INDRE HORDALAND KRAFTNETT AS,NO 5,318733048.6417
5784,INDRE HORDALAND KRAFTNETT AS,NO 5,207025298.384652
5785,INDRE HORDALAND KRAFTNETT AS,NO 5,1001659819.21395
5785,UVDAL KRAFTFORSYNING SA,NO 5,991566.114323128
5911,BKK NETT AS,NO 5,21583772.0521012
5912,BKK NETT AS,NO 5,83301812.3219495
5913,BKK NETT AS,NO 5,39929750.6832987
5914,BKK NETT AS,NO 5,12120991.5151992
5915,BKK NETT AS,NO 5,29631344.381351
5916,BKK NETT AS,NO 5,6341886.39174998
5917,BKK NETT AS,NO 5,55416135.6842736
5917,NORGESNETT AS,NO 5,1301375.87872609
5918,BKK NETT AS,NO 5,30970911.4198875
5918,NORGESNETT AS,NO 5,936647.773512504
5919,BKK NETT AS,NO 5,45288024.1238998
5936,BKK NETT AS,NO 5,85930561.5088529
5937,BKK NETT AS,NO 5,58155447.1117491
5938,BKK NETT AS,NO 5,25982898.5624493
5939,BKK NETT AS,NO 5,30398809.6395494
5943,BKK NETT AS,NO 5,139494997.599799
5947,BKK NETT AS,NO 5,199228105.537548
5953,BKK NETT AS,NO 5,32269690.9069666
5954,BKK NETT AS,NO 5,10329442.0227597
5955,BKK NETT AS,NO 5,90642071.4199301
5956,BKK NETT AS,NO 5,40469133.3267504
5957,BKK NETT AS,NO 5,41526137.1940997
5960,BKK NETT AS,NO 5,199956914.682999
5961,BKK NETT AS,NO 5,274818185.084546
5962,BKK NETT AS,NO 5,504096746.302374
5962,BKK NETT AS,NO 3,4511559.48334115
5962,SYGNIR AS,NO 5,452810.073536183
5962,MODALEN KRAFTLAG SA,NO 5,3565.51494733235
5966,BKK NETT AS,NO 5,220561080.2265
5970,BKK NETT AS,NO 5,189272500.389485
5970,BKK NETT AS,NO 3,31869642.5952664
5977,BKK NETT AS,NO 5,55015431.4342482
5978,BKK NETT AS,NO 5,73907907.0520999
5981,BKK NETT AS,NO 5,164272578.72535
5983,BKK NETT AS,NO 5,46064609.9890981
5984,BKK NETT AS,NO 5,262084005.477881
5984,MODALEN KRAFTLAG SA,NO 5,4119.32397350051
5986,BKK NETT AS,NO 5,172281469.128752
5993,BKK NETT AS,NO 5,106019108.383801
5994,BKK NETT AS,NO 5,161928134.356867
5994,MODALEN KRAFTLAG SA,NO 5,34515.4097822916
6002,MØRENETT AS,NO 3,3185296.03754994
6003,MØRENETT AS,NO 3,1244329.26284965
6004,MØRENETT AS,NO 3,371110.221999876
6005,MØRENETT AS,NO 3,1523225.33610071
6006,MØRENETT AS,NO 3,16614812.9354998
6007,MØRENETT AS,NO 3,1972275.80095012
6008,MØRENETT AS,NO 3,4503505.63100007
6009,MØRENETT AS,NO 3,9321047.2821494
6010,MØRENETT AS,NO 3,3840323.75574979
6011,MØRENETT AS,NO 3,17614495.7177155
6011,NORDVEST NETT AS,NO 3,5385.88593234999
6012,MØRENETT AS,NO 3,6324568.30420041
6013,MØRENETT AS,NO 3,41976943.4375251
6013,NORDVEST NETT AS,NO 3,4228.13835278017
6013,STRAUMEN NETT AS,NO 3,186.056476855651
6014,MØRENETT AS,NO 3,3175676.75289999
6015,MØRENETT AS,NO 3,3123105.96625065
6016,MØRENETT AS,NO 3,4551363.57355076
6017,MØRENETT AS,NO 3,4678909.22250022
6018,MØRENETT AS,NO 3,2398301.94200015
6019,MØRENETT AS,NO 3,5061564.1358481
6019,NORDVEST NETT AS,NO 3,630.184452008645
6020,MØRENETT AS,NO 3,8647555.73645055
6030,MØRENETT AS,NO 3,35260275.334449
6035,MØRENETT AS,NO 3,3584854.62064992
6036,MØRENETT AS,NO 3,65583831.4742496
6037,MØRENETT AS,NO 3,19073463.891449
6040,MØRENETT AS,NO 3,206342774.191705
6040,NORDVEST NETT AS,NO 3,11029.8265890026
6050,MØRENETT AS,NO 3,21561957.0277008
6050,NORDVEST NETT AS,NO 3,1375.01994917542
6052,MØRENETT AS,NO 3,30208192.5462
6055,MØRENETT AS,NO 3,315921547.205348
6057,MØRENETT AS,NO 3,55082935.3129711
6057,NORDVEST NETT AS,NO 3,3755.82257659717
6060,MØRENETT AS,NO 3,56786948.8232005
6062,MØRENETT AS,NO 3,37222782.8259494
6063,MØRENETT AS,NO 3,41678664.7641012
6064,MØRENETT AS,NO 3,29608839.181501
6065,MØRENETT AS,NO 3,203290466.998554
6068,MØRENETT AS,NO 3,24914671.3576485
6070,MØRENETT AS,NO 3,36537744.3558492
6076,MØRENETT AS,NO 3,35899958.2151018
6080,MØRENETT AS,NO 3,46024970.1286995
6082,MØRENETT AS,NO 3,31814367.2713001
6083,MØRENETT AS,NO 3,35919533.464397
6084,MØRENETT AS,NO 3,46322100.5113992
6087,MØRENETT AS,NO 3,139141090.202237
6087,LINJA AS,NO 3,3507.31501006671
6089,MØRENETT AS,NO 3,107213716.987849
6090,MØRENETT AS,NO 3,5863889.38639999
6091,MØRENETT AS,NO 3,3349443.87890016
6092,MØRENETT AS,NO 3,6200840.48184877
6094,MØRENETT AS,NO 3,26675951.5046023
6095,MØRENETT AS,NO 3,20784606.0397497
6096,MØRENETT AS,NO 3,201208287.2932
6098,MØRENETT AS,NO 3,309560675.141349
6100,MØRENETT AS,NO 3,6913658.75534936
6102,MØRENETT AS,NO 3,3974145.67704996
6103,MØRENETT AS,NO 3,4762492.82629977
6104,MØRENETT AS,NO 3,14672401.5150477
6105,MØRENETT AS,NO 3,41118345.4103505
6106,MØRENETT AS,NO 3,35872703.5113044
6110,MØRENETT AS,NO 3,185165277.695861
6110,LINJA AS,NO 3,10003.8664894372
6120,MØRENETT AS,NO 3,269837300.904955
6120,LINJA AS,NO 3,100306.89159264
6133,MØRENETT AS,NO 3,97146370.1660509
6140,MØRENETT AS,NO 3,106617808.935046
6141,MØRENETT AS,NO 3,61230276.8903014
6142,MØRENETT AS,NO 3,31181817.4630998
6143,MØRENETT AS,NO 3,75548376.6417741
6143,LINJA AS,NO 3,1516.06727404483
6144,MØRENETT AS,NO 3,34792376.615
6146,MØRENETT AS,NO 3,109182956.020407
6146,LINJA AS,NO 3,35114.128596571
6149,MØRENETT AS,NO 3,67035411.0985048
6150,MØRENETT AS,NO 3,16300211.8488998
6152,MØRENETT AS,NO 3,38459053.0026482
6153,MØRENETT AS,NO 3,26596349.3025989
6154,MØRENETT AS,NO 3,2866649.65830036
6155,MØRENETT AS,NO 3,6857324.61775087
6156,MØRENETT AS,NO 3,127849579.6362
6160,MØRENETT AS,NO 3,19525537.7922526
6165,MØRENETT AS,NO 3,132407898.4841
6170,MØRENETT AS,NO 3,95690825.8099989
6174,MØRENETT AS,NO 3,123156193.182648
6183,MØRENETT AS,NO 3,50632538.7852832
6183,STRAUMEN NETT AS,NO 3,51599.9973164071
6184,MØRENETT AS,NO 3,46949930.1102994
6190,MØRENETT AS,NO 3,156128590.444486
6196,MØRENETT AS,NO 3,104086655.867938
6196,TINDRA NETT AS,NO 3,247.337774689931
6200,TINDRA NETT AS,NO 3,261116131.112585
6200,STRAUMEN NETT AS,NO 3,9359.13438857088
6200,NORDVEST NETT AS,NO 3,3985.50743332412
6200,MØRENETT AS,NO 3,949.033742519814
6210,MØRENETT AS,NO 3,442282964.577906
6210,ROMSDALSNETT AS,NO 3,25221.2200688453
6210,TINDRA NETT AS,NO 3,1913.28170450125
6210,NORDVEST NETT AS,NO 3,533.343064665946
6212,TINDRA NETT AS,NO 3,51745898.8039632
6212,NORDVEST NETT AS,NO 3,25090.1403865199
6212,MØRENETT AS,NO 3,3322.36979996529
6213,MØRENETT AS,NO 3,320205646.930327
6213,SKIAKERNETT AS,NO 3,1414.013910193
6213,ROMSDALSNETT AS,NO 3,989.208459613379
6214,MØRENETT AS,NO 3,113499339.522762
6215,MØRENETT AS,NO 3,105270507.950168
6215,TINDRA NETT AS,NO 3,8325794.41243341
6216,TINDRA NETT AS,NO 3,247316231.700328
6216,MØRENETT AS,NO 3,56648.8143489815
6216,MØRENETT AS,NO 3,1537.26561001395
6216,SKIAKERNETT AS,NO 3,203.812807391655
6218,TINDRA NETT AS,NO 3,387235642.581024
6218,MØRENETT AS,NO 3,6140.28268420268
6220,STRAUMEN NETT AS,NO 3,167468504.434166
6220,TINDRA NETT AS,NO 3,14844.6527372078
6220,MØRENETT AS,NO 3,1134.32869992018
6222,STRAUMEN NETT AS,NO 3,37264415.3433359
6222,MØRENETT AS,NO 3,274.432061361095
6224,STRAUMEN NETT AS,NO 3,33812964.5394001
6224,MØRENETT AS,NO 3,744.363498071209
6230,STRAUMEN NETT AS,NO 3,163499591.622416
6230,TINDRA NETT AS,NO 3,661.341372410315
6230,NORDVEST NETT AS,NO 3,324.314598850571
6240,NORDVEST NETT AS,NO 3,151236626.672283
6240,STRAUMEN NETT AS,NO 3,1374.41616841836
6250,NORDVEST NETT AS,NO 3,274751463.569762
6250,TINDRA NETT AS,NO 3,65669.3828100243
6250,MØRENETT AS,NO 3,9632.94223120626
6250,ROMSDALSNETT AS,NO 3,2595.8546927846
6250,STRAUMEN NETT AS,NO 3,729.47845361869
6260,NORDVEST NETT AS,NO 3,157402382.838737
6260,MØRENETT AS,NO 3,155388.996112142
6260,STRAUMEN NETT AS,NO 3,305.66515237791
6264,NORDVEST NETT AS,NO 3,9958772.9509501
6265,NORDVEST NETT AS,NO 3,166991803.748789
6265,ELINETT AS,NO 3,441.448212085292
6270,NORDVEST NETT AS,NO 3,44889333.5740245
6270,ELINETT AS,NO 3,1791.72517596385
6272,NORDVEST NETT AS,NO 3,41779874.6910492
6280,NORDVEST NETT AS,NO 3,34922936.0639986
6285,NORDVEST NETT AS,NO 3,21548721.9375795
6286,SANDØY NETT AS,NO 3,54440504.5300081
6286,ELINETT AS,NO 3,2762.80044533312
6290,NORDVEST NETT AS,NO 3,206120532.291401
6292,NORDVEST NETT AS,NO 3,85550170.1137236
6292,MØRENETT AS,NO 3,13996.1147349288
6293,NORDVEST NETT AS,NO 3,102513682.329919
6293,SANDØY NETT AS,NO 3,5274.82422531265
6293,ELINETT AS,NO 3,2810.89895432067
6294,NORDVEST NETT AS,NO 3,83191640.0334845
6294,SANDØY NETT AS,NO 3,27570.3627384305
6294,ELINETT AS,NO 3,4662.50797933977
6295,SANDØY NETT AS,NO 3,49528419.3007961
6295,ELINETT AS,NO 3,2020.86255381438
6296,SANDØY NETT AS,NO 3,286983550.213671
6297,SANDØY NETT AS,NO 3,41146028.8301932
6297,ELINETT AS,NO 3,4057.83610413023
6298,SANDØY NETT AS,NO 3,154935628.836793
6300,ROMSDALSNETT AS,NO 3,196196769.352507
6310,ROMSDALSNETT AS,NO 3,3211749.53185055
6315,ROMSDALSNETT AS,NO 3,142839174.527381
6315,MØRENETT AS,NO 3,5933.63223135319
6320,ROMSDALSNETT AS,NO 3,299847756.151074
6320,ELINETT AS,NO 3,224.739525991776
6330,ROMSDALSNETT AS,NO 3,564817895.877463
6330,FJELLNETT AS,NO 3,27962.7420670807
6330,SKIAKERNETT AS,NO 3,2219.0032055974
6350,ROMSDALSNETT AS,NO 3,74315481.2114977
6350,ELINETT AS,NO 3,1885.21515137912
6360,ROMSDALSNETT AS,NO 3,73139393.2571969
6360,ELINETT AS,NO 3,1950.79005143246
6363,ROMSDALSNETT AS,NO 3,67350509.1032018
6363,ELINETT AS,NO 3,435.8470462556
6364,ELINETT AS,NO 3,187676881.003774
6364,ROMSDALSNETT AS,NO 3,1884.18008150189
6386,ROMSDALSNETT AS,NO 3,136938346.851585
6386,NORDVEST NETT AS,NO 3,1932.986365859
6387,ROMSDALSNETT AS,NO 3,80714087.659676
6387,NORDVEST NETT AS,NO 3,80226.7390217152
6390,NORDVEST NETT AS,NO 3,154593709.985165
6390,ELINETT AS,NO 3,269.781083501875
6391,NORDVEST NETT AS,NO 3,107316389.303108
6391,ROMSDALSNETT AS,NO 3,108.210042091087
6392,NORDVEST NETT AS,NO 3,84700329.7316206
6392,ROMSDALSNETT AS,NO 3,1671.63007765358
6393,NORDVEST NETT AS,NO 3,46190660.6535982
6394,NORDVEST NETT AS,NO 3,53900430.197251
6395,NORDVEST NETT AS,NO 3,24359016.6860497
6408,ELINETT AS,NO 3,55628667.6276985
6409,ELINETT AS,NO 3,44966243.9104939
6410,ELINETT AS,NO 3,1864449.83329997
6411,ELINETT AS,NO 3,63380378.2212264
6411,NORDVEST NETT AS,NO 3,359.163622637559
6412,ELINETT AS,NO 3,1864196.10860002
6413,ELINETT AS,NO 3,1097604.37395009
6414,ELINETT AS,NO 3,1715463.63449991
6415,ELINETT AS,NO 3,2007111.60044997
6416,ELINETT AS,NO 3,1776278.97475008
6418,ELINETT AS,NO 3,71321116.1496285
6418,ROMSDALSNETT AS,NO 3,458.40470426964
6418,NORDVEST NETT AS,NO 3,427.312169571007
6419,ELINETT AS,NO 3,1963464.38204973
6420,ELINETT AS,NO 3,3121371.6478992
6421,ELINETT AS,NO 3,21147504.2208482
6422,ELINETT AS,NO 3,25195095.2031012
6423,ELINETT AS,NO 3,5050020.89315006
6425,ELINETT AS,NO 3,6639035.15220051
6429,ELINETT AS,NO 3,10942364.5241503
6430,ELINETT AS,NO 3,198655745.386002
6433,ELINETT AS,NO 3,239788508.981701
6440,ELINETT AS,NO 3,95127799.2625534
6443,ELINETT AS,NO 3,35444547.5537499
6444,ELINETT AS,NO 3,149658266.829845
6445,ELINETT AS,NO 3,57318434.9611503
6450,ELINETT AS,NO 3,63852329.3632476
6453,ELINETT AS,NO 3,116771367.758448
6455,ELINETT AS,NO 3,26458405.1034005
6456,ELINETT AS,NO 3,142665261.965599
6457,ELINETT AS,NO 3,31901733.9532992
6460,ELINETT AS,NO 3,228889593.470852
6460,SUNETT AS,NO 3,3438.4201511741
6460,ROMSDALSNETT AS,NO 3,182.773990760386
6462,ELINETT AS,NO 3,23232653.3333801
6470,ELINETT AS,NO 3,234015164.118294
6470,SUNETT AS,NO 3,2125.78795776029
6470,ROMSDALSNETT AS,NO 3,1202.84589925771
6472,ELINETT AS,NO 3,434270871.857055
6472,FJELLNETT AS,NO 3,6352.86702789634
6472,SUNETT AS,NO 3,3179.95920775622
6472,ROMSDALSNETT AS,NO 3,2138.89745927227
6475,ELINETT AS,NO 3,275521012.45851
6475,NORDVEST NETT AS,NO 3,2103.41977106178
6475,SANDØY NETT AS,NO 3,662.809364217089
6480,ELINETT AS,NO 3,292118378.851867
6480,SANDØY NETT AS,NO 3,140.234430232679
6490,ELINETT AS,NO 3,117423679.980163
6490,MELLOM AS,NO 3,209.418637143658
6493,ELINETT AS,NO 3,47055504.1646791
6494,ELINETT AS,NO 3,182428144.314854
6507,MELLOM AS,NO 3,3062649.33015037
6508,MELLOM AS,NO 3,3204220.07275023
6509,MELLOM AS,NO 3,495396.923599847
6510,MELLOM AS,NO 3,1509454.22414969
6511,MELLOM AS,NO 3,15543328.92745
6512,MELLOM AS,NO 3,5722412.19535051
6514,MELLOM AS,NO 3,1218762.64759977
6515,MELLOM AS,NO 3,322139708.321052
6516,MELLOM AS,NO 3,2171366.55025001
6517,MELLOM AS,NO 3,14375011.3097989
6518,MELLOM AS,NO 3,12148631.0866006
6520,MELLOM AS,NO 3,24192856.6382002
6521,MELLOM AS,NO 3,4557180.52309974
6522,MELLOM AS,NO 3,21098387.2449007
6523,MELLOM AS,NO 3,23941248.0910996
6524,MELLOM AS,NO 3,18547693.0991727
6524,ELINETT AS,NO 3,244.559479266095
6525,MELLOM AS,NO 3,16355312.9777994
6530,MELLOM AS,NO 3,157611289.552349
6531,MELLOM AS,NO 3,133116578.475261
6531,ELINETT AS,NO 3,240.166189144815
6532,MELLOM AS,NO 3,71975382.586824
6532,ELINETT AS,NO 3,269746.1138255
6533,MELLOM AS,NO 3,214598210.941152
6533,ELINETT AS,NO 3,235018.05144858
6570,MELLOM AS,NO 3,1452149410.73552
6570,TENSIO TS AS,NO 3,1452.47708163473
6590,MELLOM AS,NO 3,306592697.613723
6590,S-NETT AS,NO 3,3019.83412151039
6600,SUNETT AS,NO 3,433986426.366284
6600,ELINETT AS,NO 3,332355.249471263
6610,SUNETT AS,NO 3,227439871.398802
6610,ELINETT AS,NO 3,4093.71634473867
6611,SUNETT AS,NO 3,3681014.92000005
6612,SUNETT AS,NO 3,106501261.410498
6613,SUNETT AS,NO 3,703457337.232039
6613,TENSIO TS AS,NO 3,22814.9983129781
6613,FJELLNETT AS,NO 3,2828.81364510756
6620,SUNETT AS,NO 3,222081873.578676
6620,MELLOM AS,NO 3,53587.75348496
6620,TENSIO TS AS,NO 3,29461.3997755614
6620,S-NETT AS,NO 3,503.286212793137
6622,SUNETT AS,NO 3,104681185.027863
6622,S-NETT AS,NO 3,625513.755677344
6622,MELLOM AS,NO 3,7942.22490945031
6628,MELLOM AS,NO 3,121009712.98721
6628,SUNETT AS,NO 3,54351.8180284446
6628,ELINETT AS,NO 3,661.094962063881
6629,MELLOM AS,NO 3,37990797.6400784
6629,S-NETT AS,NO 3,11335.6051216599
6630,MELLOM AS,NO 3,128746710.174461
6630,S-NETT AS,NO 3,1825560.87239169
6630,SUNETT AS,NO 3,827031.379886314
6630,ELINETT AS,NO 3,1313.72830831799
6631,ELINETT AS,NO 3,144097470.207603
6633,ELINETT AS,NO 3,77708506.7907064
6633,MELLOM AS,NO 3,699.380742266309
6636,ELINETT AS,NO 3,52797396.5384046
6637,ELINETT AS,NO 3,69135439.8052011
6638,ELINETT AS,NO 3,68643589.4206483
6639,ELINETT AS,NO 3,59629855.4415349
6640,S-NETT AS,NO 3,75904188.8670713
6640,SUNETT AS,NO 3,1676.45733236469
6642,S-NETT AS,NO 3,25879050.2123842
6643,S-NETT AS,NO 3,62572962.4369839
6643,MELLOM AS,NO 3,6089.05556854775
6644,S-NETT AS,NO 3,149678652.917234
6644,NETTSELSKAPET AS,NO 3,62739.8770860889
6645,S-NETT AS,NO 3,264363515.471737
6645,SUNETT AS,NO 3,17865.124650919
6645,TENSIO TS AS,NO 3,772.633812435267
6650,S-NETT AS,NO 3,294906437.143449
6652,S-NETT AS,NO 3,46591829.8197484
6653,S-NETT AS,NO 3,329574899.418921
6653,TENSIO TS AS,NO 3,16937.6445919167
6653,NETTSELSKAPET AS,NO 3,7294.47357881566
6655,S-NETT AS,NO 3,202091797.043852
6657,S-NETT AS,NO 3,416157006.352833
6657,TENSIO TS AS,NO 3,433911.134862005
6658,S-NETT AS,NO 3,211189154.689699
6658,NETTSELSKAPET AS,NO 3,16773677.7318518
6658,TENSIO TS AS,NO 3,9246017.81089832
6670,MELLOM AS,NO 3,76065175.0954257
6670,ELINETT AS,NO 3,321.15012204385
6674,MELLOM AS,NO 3,142001345.282852
6680,S-NETT AS,NO 3,100072635.847862
6680,MELLOM AS,NO 3,1599.07493720263
6683,S-NETT AS,NO 3,74199327.1528482
6686,S-NETT AS,NO 3,131670723.378571
6686,NETTSELSKAPET AS,NO 3,45416.0211491073
6686,MELLOM AS,NO 3,233.046380860741
6687,S-NETT AS,NO 3,77867825.1550562
6687,MELLOM AS,NO 3,8316.86314157397
6690,MELLOM AS,NO 3,278464730.592344
6690,NETTSELSKAPET AS,NO 3,378085.357866393
6693,MELLOM AS,NO 3,42498443.6540588
6694,MELLOM AS,NO 3,186499227.855026
6694,S-NETT AS,NO 3,2192.79882892229
6697,MELLOM AS,NO 3,80193012.7544988
6698,MELLOM AS,NO 3,88764904.1210254
6699,MELLOM AS,NO 3,65551836.0962941
6699,NETTSELSKAPET AS,NO 3,39568033.6786086
6700,LINJA AS,NO 3,67502753.9770521
6700,LINJA AS,NO 3,58588147.7553996
6710,LINJA AS,NO 3,229671791.789299
6711,LINJA AS,NO 3,63509109.4896207
6711,MØRENETT AS,NO 3,42208.3542774612
6713,LINJA AS,NO 3,30689404.4130469
6714,LINJA AS,NO 3,21561625.3037498
6715,LINJA AS,NO 3,25368878.1359999
6716,LINJA AS,NO 3,105736076.06585
6717,LINJA AS,NO 3,49729152.1724512
6718,LINJA AS,NO 3,31296391.5248999
6719,LINJA AS,NO 3,25201090.4988506
6723,LINJA AS,NO 3,352184272.895004
6727,LINJA AS,NO 3,378237232.758306
6729,LINJA AS,NO 3,305202061.784442
6730,LINJA AS,NO 3,87286859.5798959
6734,LINJA AS,NO 3,86850589.7906011
6737,LINJA AS,NO 3,241966364.223711
6740,LINJA AS,NO 3,96996823.1823543
6740,MØRENETT AS,NO 3,4721.74249545281
6750,LINJA AS,NO 3,510689961.41637
6750,MØRENETT AS,NO 3,6017.61163304225
6763,MØRENETT AS,NO 3,191410945.713919
6763,TINDRA NETT AS,NO 3,7723.4754792694
6770,LINJA AS,NO 3,7370996.86085058
6773,LINJA AS,NO 3,74684755.1684721
6773,MØRENETT AS,NO 3,859.215878144262
6774,LINJA AS,NO 3,193742473.613953
6774,MØRENETT AS,NO 3,56228912.3678982
6776,LINJA AS,NO 3,68953484.8085365
6776,MØRENETT AS,NO 3,433.300360819768
6777,LINJA AS,NO 3,61283255.9479134
6777,MØRENETT AS,NO 3,781.403238747822
6778,LINJA AS,NO 3,41466882.9678995
6779,MØRENETT AS,NO 3,45134771.0228856
6779,LINJA AS,NO 3,3308542.10381492
6783,MØRENETT AS,NO 3,249712180.947809
6783,TINDRA NETT AS,NO 3,727.384927532442
6788,MØRENETT AS,NO 3,139474787.549479
6788,LINJA AS,NO 3,3135.31508502577
6789,MØRENETT AS,NO 3,294429347.676305
6791,MØRENETT AS,NO 3,63158006.3550752
6791,BKK NETT AS,NO 3,850.14182792583
6792,MØRENETT AS,NO 3,58264328.690245
6792,BKK NETT AS,NO 3,3683.70550403514
6793,MØRENETT AS,NO 3,71584759.8023905
6793,LINJA AS,NO 3,507.499808772467
6795,MØRENETT AS,NO 3,60874707.0936485
6796,MØRENETT AS,NO 3,49879947.2400557
6796,LINJA AS,NO 3,2006.69164562381
6797,MØRENETT AS,NO 3,80174035.4842808
6797,LINJA AS,NO 3,3391251.57462305
6798,MØRENETT AS,NO 3,267684679.367731
6798,SKIAKERNETT AS,NO 3,1493726.33447826
6798,TINDRA NETT AS,NO 3,177055.6626407
6799,MØRENETT AS,NO 3,124721242.551851
6800,BKK NETT AS,NO 3,2669664.4085498
6809,BKK NETT AS,NO 3,4466606.0527003
6810,BKK NETT AS,NO 3,4939483.51884964
6811,BKK NETT AS,NO 3,95221559.6931511
6812,BKK NETT AS,NO 3,3827770.72785001
6813,BKK NETT AS,NO 3,9591834.57120021
6814,BKK NETT AS,NO 3,16531938.7752003
6815,BKK NETT AS,NO 3,107805269.29464
6815,LINJA AS,NO 3,1400.99151122071
6817,BKK NETT AS,NO 3,340737917.925507
6817,LINJA AS,NO 3,58319598.0867953
6818,BKK NETT AS,NO 3,203032576.539346
6818,SYGNIR AS,NO 5,4035.31197153256
6819,BKK NETT AS,NO 3,159808167.321849
6823,LINJA AS,NO 3,321145133.377842
6823,MØRENETT AS,NO 3,23487.4901834395
6823,BKK NETT AS,NO 3,1500.46692471445
6826,LINJA AS,NO 3,194688699.169267
6826,MØRENETT AS,NO 3,2791.06523565074
6826,BKK NETT AS,NO 3,1302.97759950268
6827,LINJA AS,NO 3,79839379.8295589
6827,MØRENETT AS,NO 3,132.257003187771
6828,LINJA AS,NO 3,92865192.0824004
6829,LINJA AS,NO 3,408849123.320582
6829,BKK NETT AS,NO 3,1136.05440933468
6843,BKK NETT AS,NO 3,443184441.58951
6843,LINJA AS,NO 3,4090.33369887182
6843,SYGNIR AS,NO 5,720.689399872441
6847,BKK NETT AS,NO 3,229978986.331249
6848,SYGNIR AS,NO 5,326132193.817055
6848,BKK NETT AS,NO 3,1100.44337713283
6848,BREHEIM NETT AS,NO 5,124.553751716856
6854,SYGNIR AS,NO 5,136065026.0986
6854,BREHEIM NETT AS,NO 5,273970.028854877
6855,SYGNIR AS,NO 5,80819572.0759464
6856,SYGNIR AS,NO 5,36237022.0258889
6856,BREHEIM NETT AS,NO 5,1253.62955977069
6857,SYGNIR AS,NO 5,207932649.401457
6857,SYGNIR AS,NO 5,86071109.3238496
6857,BREHEIM NETT AS,NO 5,6120.07934001813
6858,SYGNIR AS,NO 5,37437251.8873492
6859,SYGNIR AS,NO 5,25769062.282302
6863,SYGNIR AS,NO 5,218408401.614049
6868,BREHEIM NETT AS,NO 5,299974953.467151
6869,BREHEIM NETT AS,NO 5,131843144.775498
6869,SYGNIR AS,NO 5,13015.7139532609
6870,BREHEIM NETT AS,NO 5,14080923.3528513
6871,BREHEIM NETT AS,NO 5,942462776.040695
6871,MØRENETT AS,NO 3,6268.60935312569
6871,BREHEIM NETT AS,NO 3,2498.80930445186
6871,SKIAKERNETT AS,NO 3,280.618357791068
6872,BREHEIM NETT AS,NO 5,116555856.24755
6873,BREHEIM NETT AS,NO 5,66630813.8444006
6875,BREHEIM NETT AS,NO 5,21267227.9990995
6876,BREHEIM NETT AS,NO 5,366884615.166686
6876,STRAUMNETT AS,NO 5,1359.5509674142
6877,BREHEIM NETT AS,NO 5,480736428.818202
6877,STRAUMNETT AS,NO 5,4461.4123106327
6877,BREHEIM NETT AS,NO 3,4300.01709471837
6877,FJELLNETT AS,NO 3,775.254785344011
6877,VANG ENERGIVERK AS,NO 1,417.302311457221
6878,BREHEIM NETT AS,NO 5,314525494.098338
6878,SYGNIR AS,NO 5,6101.29404334662
6878,MØRENETT AS,NO 3,2889.81017805822
6878,BKK NETT AS,NO 3,394.507140821926
6879,BREHEIM NETT AS,NO 5,59611455.1980337
6879,SYGNIR AS,NO 5,138398.616564965
6884,STRAUMNETT AS,NO 5,550059292.287286
